Course to Point,Distance To Point,Sail State,Boat Speed,Lat,Lon,GPS Heading,Wind Direction,True Wind Direction,True Wind Speed,Mag Heading 

34.9728,396.765,0,0,47.5752,-52.7362,344.5,92,65
34.9452,397.038,0,0,47.5752,-52.7362,344.5,139,65
34.9452,397.038,0,0,47.5752,-52.7362,43.4,139,65
34.917,397.58,0,0,47.5752,-52.7362,43.4,93,65
34.917,397.58,0,0,47.5752,-52.7362,195.7,139,65
34.8889,398.122,0,0,47.5752,-52.7362,195.7,136,65
34.8889,398.122,0,0,47.5752,-52.7362,136.5,90,65
34.8611,398.53,0,0,47.5752,-52.7362,136.5,135,65
34.8611,398.53,0,0,47.5752,-52.7362,172.7,135,65
34.8697,398.707,0,0,47.5752,-52.7362,172.7,90,65
34.8697,398.707,0,0,47.5752,-52.7362,38.1,136,65
34.8691,398.975,0,0,47.5752,-52.7362,38.1,136,65
34.8691,398.975,0,0,47.5752,-52.7362,157.6,90,65
34.8779,399.018,0,0,47.5752,-52.7362,157.6,132,65
34.8779,399.018,0,0,47.5752,-52.7362,190.8,132,65
34.8956,399.104,0,0,47.5752,-52.7362,190.8,88,65
34.8956,399.104,0,0,47.5752,-52.7362,260.6,135,65
34.9139,398.922,0,0,47.5752,-52.7362,260.6,136,65
34.9139,398.922,0,0,47.5752,-52.7362,138,94,65
34.8962,398.836,0,0,47.5752,-52.7362,138,149,65
34.8962,398.836,0,0,47.5752,-52.7362,19.1,152,65
34.8874,398.793,0,0,47.5752,-52.7362,19.1,103,65
34.8874,398.793,0,0,47.5752,-52.7362,5,156,65
34.8874,398.793,0,0,47.5752,-52.7362,5,156,65
34.8874,398.793,0,0,47.5752,-52.7362,94.9,102,65
34.923,398.83,0,0,47.5752,-52.7362,94.9,151,65
34.923,398.83,0,0,47.5752,-52.7362,60,150,65
34.9679,398.777,0,0,47.5752,-52.7362,60,100,65
34.9679,398.777,0,0,47.5752,-52.7362,232.2,150,65
35.0215,398.767,0,0,47.5752,-52.7362,232.2,149,65
35.0215,398.767,0,0,47.5752,-52.7362,155.4,100,65
35.0755,398.623,0,0,47.5752,-52.7362,155.4,148,65
35.0755,398.623,0,0,47.5752,-52.7362,282.3,148,65
35.1116,398.527,0,0,47.5752,-52.7362,282.3,99,65
35.1116,398.527,0,0,47.5752,-52.7362,154.8,151,65
35.1296,398.479,0,0,47.5752,-52.7362,154.8,154,65
35.1296,398.479,0,0,47.5752,-52.7362,202,102,65
35.1664,398.116,0,0,47.5752,-52.7362,202,148,65
35.1664,398.116,0,0,47.5752,-52.7362,213.2,148,65
35.1757,398.025,0,0,47.5752,-52.7362,213.2,101,65
35.1757,398.025,0,0,47.5752,-52.7362,317.5,151,65
35.2118,397.929,0,0,47.5752,-52.7362,317.5,150,65
35.2118,397.929,0,0,47.5752,-52.7362,61.1,98,65
35.2571,397.743,0,0,47.5752,-52.7362,61.1,148,65
35.2571,397.743,0,0,47.5752,-52.7362,225.5,150,65
35.2756,397.562,0,0,47.5752,-52.7362,225.5,103,65
35.2756,397.562,0,0,47.5752,-52.7362,172.6,157,65
35.3299,397.42,0,0,47.5752,-52.7362,172.6,155,65
35.3299,397.42,0,0,47.5752,-52.7362,316.4,100,65
35.3564,397.55,0,0,47.5752,-52.7362,316.4,152,65
35.3564,397.55,0,0,47.5752,-52.7362,185.1,153,65
35.3926,397.455,0,0,47.5752,-52.7362,185.1,102,65
35.3926,397.455,0,0,47.5752,-52.7362,72.4,151,65
35.3749,397.368,0,0,47.5752,-52.7362,72.4,148,65
35.3749,397.368,0,0,47.5752,-52.7362,17.3,94,65
35.3485,397.238,0,0,47.5752,-52.7362,17.3,140,65
35.3485,397.238,0,0,47.5752,-52.7362,75.3,142,65
35.3034,397.289,0,0,47.5752,-52.7362,75.3,97,65
35.3034,397.289,0,0,47.5752,-52.7362,196.1,148,65
35.2765,397.294,0,0,47.5752,-52.7362,196.1,150,65
35.2765,397.294,0,0,47.5752,-52.7362,345.4,102,65
35.3299,397.42,0,0,47.5752,-52.7362,345.4,155,65
35.3299,397.42,0,0,47.5752,-52.7362,205.3,156,65
35.3383,397.597,0,0,47.5752,-52.7362,205.3,104,65
35.3383,397.597,0,0,47.5752,-52.7362,139.7,156,65
35.3277,398.09,0,0,47.5752,-52.7362,139.7,156,65
35.3277,398.09,0,0,47.5752,-52.7362,27.9,105,65
35.3263,398.493,0,0,47.5752,-52.7362,27.9,159,65
35.3263,398.493,0,0,47.5752,-52.7362,251.2,158,65
35.3153,399.12,0,0,47.5752,-52.7362,251.2,105,65
35.3153,399.12,0,0,47.5752,-52.7362,236.5,159,65
35.2692,399.574,0,0,47.5752,-52.7362,236.5,161,65
35.2692,399.574,0,0,47.5752,-52.7362,149.6,108,65
35.2855,400.063,0,0,47.5752,-52.7362,149.6,162,65
35.2855,400.063,0,0,47.5752,-52.7362,229.3,161,65
35.2934,400.375,0,0,47.5752,-52.7362,229.3,106,65
35.2934,400.375,0,0,47.5752,-52.7362,259.6,160,65
35.2487,400.426,0,0,47.5752,-52.7362,259.6,162,65
35.2487,400.426,0,0,47.5752,-52.7362,120.8,109,65
35.2232,400.028,0,0,47.5752,-52.7362,120.8,165,65
35.2232,400.028,0,0,47.5752,-52.7362,212.3,165,65
35.2241,399.76,0,0,47.5752,-52.7362,212.3,111,65
35.2241,399.76,0,0,47.5752,-52.7362,223.3,166,65
35.1442,399.639,0,0,47.5752,-52.7362,223.3,167,65
35.1442,399.639,0,0,47.5752,-52.7362,155.3,114,65
35.0994,399.691,0,0,47.5752,-52.7362,155.3,171,65
35.0994,399.691,0,0,47.5752,-52.7362,164,170,65
35.0638,399.653,0,0,47.5752,-52.7362,164,111,65
35.0638,399.653,0,0,47.5752,-52.7362,13.5,164,65
34.9741,399.893,0,0,47.5752,-52.7362,13.5,161,65
34.9741,399.893,0,0,47.5752,-52.7362,185.5,103,65
34.9108,400.263,0,0,47.5752,-52.7362,185.5,151,65
34.9108,400.263,0,0,47.5752,-52.7362,206.2,147,65
34.8304,400.414,0,0,47.5752,-52.7362,206.2,95,65
34.8304,400.414,0,0,47.5752,-52.7362,79.5,141,65
34.7414,400.388,0,0,47.5752,-52.7362,79.5,142,65
34.7414,400.388,0,0.1,47.5752,-52.7362,0.6,94,65
34.6968,400.443,0,0.1,47.5752,-52.7362,0.6,138,65
34.6968,400.443,0,0,47.5752,-52.7362,7.7,138,65
34.6703,400.315,0,0,47.5752,-52.7362,7.7,93,65
34.6703,400.315,0,0.1,47.5752,-52.7362,136.5,140,65
34.6443,399.918,0,0.1,47.5752,-52.7362,136.5,144,65
34.6443,399.918,0,0.1,47.5752,-52.7362,323.4,103,65
34.6272,399.43,0,0.1,47.5752,-52.7362,323.4,155,65
34.6272,399.43,0,0,47.5752,-52.7362,0.1,151,65
34.5927,398.589,0,0,47.5752,-52.7362,0.1,94,65
34.5927,398.589,0,0,47.5752,-52.7362,221.1,135,65
34.6119,397.735,0,0,47.5752,-52.7362,221.1,135,65
34.6119,397.735,0,0,47.5752,-52.7362,158.1,89,65
